"JUD" "DEN_JUD" "DEN_CIRC" "NrAlegatoriListe" "NrAlegatoriListePermanent" "NrAlegatoriListeSuplimentare" "NrAlegatoriUrnaSpeciala" "NrAlegatoriPrezentatiLaUrne" "NrAlegatoriPrezentiLaUrneListaPermanenta" "NrAlegatoriPrezentiLaUrneListaSuplimentara" "NrAlegatoriPrezentiLaUrneListaSpeciala" "NrBuletineVotPrimite" "NrBuletineVotAnulate" "TotalVoturiValabilExprimateLaNivelSectie" "NrVoturiNule" "NrVoturiAlbe" "UNIUNEA SOCIAL LIBERALÃ" "UNIUNEA DEMOCRATÃ MAGHIARÃ DIN ROMÂNIA" "ALIANÞA ROMÂNIA DREAPTÃ" "PARTIDUL ROMÂNIA MARE" "PARTIDUL POPORULUI - DAN DIACONESCU" "ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA" "PARTIDUL ECOLOGIST ROMÂN" "PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR" "PARTIDUL NAÞIONAL DEMOCRAT CREªTIN" "PARTIDUL POPULAR" "PARTIDUL POPULAR ªI AL PROTECÞIEI SOCIALE" "PARTIDUL ALIANÞA SOCIALISTÃ" "BOTOªANI_3_CONÞAC CONSTANTIN"
9 "BRÃILA" "MUNICIPIUL BRÃILA" 187646 186841 744 61 81795 80990 744 61 205626 123837 78929 2300 558 51175 648 10671 0 13886 0 1458 0 0 1091 0 0 0
9 "BRÃILA" "ORAª FÃUREI" 3558 3522 1 35 1685 1649 1 35 3900 2215 1641 30 14 1183 2 111 0 290 0 21 0 0 34 0 0 0
9 "BRÃILA" "ORAª IANCA" 9318 9205 75 38 3791 3678 75 38 10003 6212 3644 104 43 2454 10 242 0 851 0 25 0 0 62 0 0 0
9 "BRÃILA" "ORAª ÎNSURÃÞEI" 5938 5905 33 0 1920 1887 33 0 6395 4475 1826 54 40 1145 7 101 0 544 0 0 0 0 29 0 0 0
9 "BRÃILA" "RACOVIÞA" 987 984 3 0 423 420 3 0 1101 678 384 24 15 289 0 14 0 78 0 3 0 0 0 0 0 0
9 "BRÃILA" "RÎMNICELU" 1689 1677 12 0 628 616 12 0 1804 1176 593 23 12 366 1 35 0 178 0 3 0 0 10 0 0 0
9 "BRÃILA" "ROMANU" 1572 1561 10 1 506 495 10 1 1700 1193 482 12 12 322 0 20 0 135 0 3 0 0 2 0 0 0
9 "BRÃILA" "ROªIORI" 2307 2297 10 0 972 962 10 0 2500 1528 933 26 13 661 1 31 0 235 0 0 0 0 5 0 0 0
9 "BRÃILA" "SALCIA TUDOR" 2266 2240 26 0 893 867 26 0 2595 1706 818 40 31 438 3 44 0 317 0 4 0 0 12 0 0 0
9 "BRÃILA" "SCORÞARU NOU" 1128 1123 5 0 507 502 5 0 1200 693 471 21 15 333 0 14 0 117 0 7 0 0 0 0 0 0
9 "BRÃILA" "SILIªTEA" 1474 1461 13 0 633 620 13 0 1700 1067 600 21 12 464 3 20 0 106 0 2 0 0 5 0 0 0
9 "BRÃILA" "STÃNCUÞA" 2970 2936 17 17 1432 1398 17 17 3200 1768 1378 27 27 1035 2 62 0 269 0 0 0 0 10 0 0 0
9 "BRÃILA" "SURDILA-GÃISEANCA" 2071 2063 8 0 975 967 8 0 2200 1225 901 38 36 666 0 26 0 195 0 1 0 0 13 0 0 0
9 "BRÃILA" "SURDILA-GRECI" 1284 1250 34 0 600 566 34 0 1401 801 563 28 9 271 0 146 0 67 0 6 0 0 73 0 0 0
9 "BRÃILA" "ªUÞEªTI" 3747 3690 26 31 1342 1291 25 26 4100 2758 1257 52 33 690 2 60 0 472 0 10 0 0 23 0 0 0
9 "BRÃILA" "TICHILEªTI" 3146 3125 8 13 1264 1243 8 13 3498 2234 1193 42 29 762 8 36 0 371 0 0 0 0 16 0 0 0
9 "BRÃILA" "TRAIAN" 2799 2776 23 0 1072 1049 23 0 3100 2028 1013 42 17 696 1 62 0 241 0 0 0 0 13 0 0 0
9 "BRÃILA" "TUDOR VLADIMIRESCU" 1824 1820 4 0 990 986 4 0 2006 1016 944 26 20 667 4 43 0 205 0 0 0 0 25 0 0 0
9 "BRÃILA" "TUFEªTI" 4668 4526 142 0 1866 1724 142 0 4900 3034 1778 56 32 1199 5 67 0 477 0 0 0 0 30 0 0 0
9 "BRÃILA" "ULMU" 3246 3227 19 0 1506 1487 19 0 3600 2094 1436 43 27 990 3 33 0 399 0 0 0 0 11 0 0 0
9 "BRÃILA" "UNIREA" 1984 1977 6 1 793 786 6 1 2200 1407 745 26 22 435 1 116 0 178 0 0 0 0 15 0 0 0
9 "BRÃILA" "VÃDENI" 3289 3267 18 4 1289 1267 18 4 3500 2211 1235 30 24 884 1 99 0 241 0 6 0 0 4 0 0 0
9 "BRÃILA" "VICTORIA" 3041 3032 9 0 1453 1444 9 0 3300 1847 1406 21 26 1101 1 30 0 265 0 0 0 0 9 0 0 0
9 "BRÃILA" "VIªANI" 2015 2010 5 0 994 989 5 0 2199 1205 948 20 26 712 2 34 0 151 0 0 0 0 49 0 0 0
9 "BRÃILA" "VIZIRU" 5097 4987 109 1 1793 1683 109 1 5500 3708 1667 88 37 671 5 98 0 656 0 0 0 0 237 0 0 0
9 "BRÃILA" "ZÃVOAIA" 2591 2589 2 0 1077 1075 2 0 2800 1723 1000 45 32 788 5 46 0 151 0 0 0 0 10 0 0 0
10 "BUZÃU" "AMARU" 2039 2000 39 0 1063 1024 39 0 2400 1337 1008 25 30 713 0 72 16 207 0 0 0 0 0 0 0 0
10 "BUZÃU" "BALACEANU" 1353 1281 2 70 680 608 2 70 1506 826 650 16 14 523 4 55 20 48 0 0 0 0 0 0 0 0
10 "BUZÃU" "BALTA ALBA" 2262 2242 20 0 1097 1077 20 0 2500 1403 1000 49 48 391 10 459 20 120 0 0 0 0 0 0 0 0
10 "BUZÃU" "BECENI" 3882 3829 53 0 1430 1377 53 0 4200 2770 1384 30 16 996 1 164 32 191 0 0 0 0 0 0 0 0
10 "BUZÃU" "BERCA" 7766 7610 132 24 2804 2648 132 24 8412 5608 2729 50 25 1762 17 308 77 565 0 0 0 0 0 0 0 0
10 "BUZÃU" "BISOCA" 2143 2124 19 0 434 415 19 0 2400 1966 405 19 10 264 1 23 12 105 0 0 0 0 0 0 0 0
10 "BUZÃU" "BLAJANI" 950 890 3 57 606 546 3 57 1100 494 573 22 11 460 1 18 6 88 0 0 0 0 0 0 0 0
10 "BUZÃU" "BOLDU" 1922 1797 33 92 1003 878 33 92 2000 997 979 15 9 733 3 87 8 148 0 0 0 0 0 0 0 0
10 "BUZÃU" "BOZIORU" 931 921 9 1 286 276 9 1 1000 714 271 11 4 164 4 35 8 60 0 0 0 0 0 0 0 0
10 "BUZÃU" "BRADEANU" 2129 2087 21 21 1176 1134 21 21 2300 1124 1076 71 29 745 1 104 20 206 0 0 0 0 0 0 0 0
10 "BUZÃU" "BRAESTI" 1897 1892 4 1 554 549 4 1 2041 1487 512 17 25 335 1 41 7 128 0 0 0 0 0 0 0 0
10 "BUZÃU" "BREAZA" 2340 2324 11 5 1167 1151 11 5 2595 1428 1107 34 26 821 1 41 7 237 0 0 0 0 0 0 0 0
10 "BUZÃU" "BUDA" 2467 2460 7 0 926 919 7 0 2700 1774 875 24 27 521 3 92 10 249 0 0 0 0 0 0 0 0
10 "BUZÃU" "C.A. ROSETTI" 3219 3151 29 39 1885 1817 29 39 3400 1515 1807 32 46 1446 5 66 13 277 0 0 0 0 0 0 0 0
10 "BUZÃU" "CALVINI" 3433 3415 17 1 1010 992 17 1 3805 2795 941 27 42 681 4 65 12 179 0 0 0 0 0 0 0 0
10 "BUZÃU" "CANESTI" 706 670 1 35 341 305 1 35 800 459 327 11 3 235 2 25 21 44 0 0 0 0 0 0 0 0
10 "BUZÃU" "CATINA" 2076 1960 30 86 1119 1003 30 86 2300 1181 1088 14 17 860 3 89 16 120 0 0 0 0 0 0 0 0
10 "BUZÃU" "CERNATESTI" 3202 3189 9 4 1074 1061 9 4 3497 2423 1013 42 19 681 1 121 24 186 0 0 0 0 0 0 0 0
10 "BUZÃU" "CHILIILE" 552 546 6 0 268 262 6 0 700 432 230 3 35 188 1 16 3 22 0 0 0 0 0 0 0 0
10 "BUZÃU" "CHIOJDU" 2897 2813 30 54 1016 932 30 54 3300 2284 964 25 27 630 1 214 19 100 0 0 0 0 0 0 0 0
10 "BUZÃU" "CILIBIA" 1552 1473 9 70 855 776 9 70 1700 845 830 17 8 654 13 55 29 79 0 0 0 0 0 0 0 0
10 "BUZÃU" "CISLAU" 3969 3911 17 41 2116 2058 17 41 4300 2184 2031 63 22 1295 6 484 23 223 0 0 0 0 0 0 0 0
10 "BUZÃU" "COCHIRLEANCA" 4500 4424 76 0 1594 1518 76 0 4774 3180 1511 35 48 1043 8 149 43 268 0 0 0 0 0 0 0 0
10 "BUZÃU" "COLTI" 1003 963 15 25 391 351 15 25 1200 809 364 15 12 229 1 49 7 78 0 0 0 0 0 0 0 0
10 "BUZÃU" "COSTESTI" 4020 3992 28 0 1421 1393 28 0 4502 3081 1366 29 26 888 1 169 46 262 0 0 0 0 0 0 0 0
10 "BUZÃU" "COZIENI" 1847 1832 15 0 591 576 15 0 2000 1409 567 14 10 394 3 46 22 102 0 0 0 0 0 0 0 0
10 "BUZÃU" "FLORICA" 1204 1178 2 24 629 603 2 24 1300 671 610 12 7 458 4 22 10 116 0 0 0 0 0 0 0 0
10 "BUZÃU" "GALBINASI" 3530 3458 38 34 1483 1411 38 34 3898 2415 1414 45 24 994 2 138 42 238 0 0 0 0 0 0 0 0
10 "BUZÃU" "GHERASENI" 2921 2895 24 2 1271 1245 24 2 3100 1829 1210 35 26 726 6 264 30 184 0 0 0 0 0 0 0 0
10 "BUZÃU" "GHERGHEASA" 2025 1978 8 39 935 888 8 39 2200 1265 886 18 31 652 6 122 11 95 0 0 0 0 0 0 0 0
10 "BUZÃU" "GLODEANU-SILISTEA" 3291 3260 31 0 1833 1802 31 0 3600 1767 1704 44 85 1260 4 112 26 302 0 0 0 0 0 0 0 0
10 "BUZÃU" "GLODEANU SARAT" 3544 3508 36 0 1949 1913 36 0 3800 1851 1795 58 96 1235 3 159 28 370 0 0 0 0 0 0 0 0
10 "BUZÃU" "GREBANU" 4422 4397 25 0 1963 1938 25 0 4900 2937 1858 63 42 1116 4 426 31 281 0 0 0 0 0 0 0 0
10 "BUZÃU" "GURA TEGHII" 3010 2988 22 0 1169 1147 22 0 3197 2028 1135 21 13 808 4 81 38 204 0 0 0 0 0 0 0 0
10 "BUZÃU" "LARGU" 1331 1330 1 0 498 497 1 0 1500 1002 471 13 14 256 1 147 9 58 0 0 0 0 0 0 0 0
10 "BUZÃU" "LOPATARI" 3352 3243 78 31 998 889 78 31 3600 2602 962 26 10 687 1 64 25 185 0 0 0 0 0 0 0 0
10 "BUZÃU" "LUCIU" 2319 2310 7 2 893 884 7 2 2600 1707 853 27 13 627 0 123 11 92 0 0 0 0 0 0 0 0
10 "BUZÃU" "MAGURA" 1748 1695 10 43 1019 968 10 41 2000 981 991 14 14 766 1 119 6 99 0 0 0 0 0 0 0 0
10 "BUZÃU" "MANZALESTI" 2142 2109 24 9 579 546 24 9 2400 1821 562 7 10 360 2 57 11 132 0 0 0 0 0 0 0 0
10 "BUZÃU" "MARACINENI" 6755 6712 41 2 3033 2990 41 2 7400 4367 2921 71 41 2337 1 211 55 317 0 0 0 0 0 0 0 0
10 "BUZÃU" "MARGARITESTI" 643 643 0 0 187 187 0 0 700 513 180 4 3 136 0 13 2 29 0 0 0 0 0 0 0 0
10 "BUZÃU" "MEREI" 5746 5703 25 18 2706 2663 25 18 6404 3698 2599 70 37 1863 8 202 64 462 0 0 0 0 0 0 0 0
10 "BUZÃU" "MIHAILESTI" 1658 1607 11 40 828 777 11 40 1800 972 761 38 29 524 4 63 19 151 0 0 0 0 0 0 0 0
10 "BUZÃU" "MOVILA BANULUI" 2138 2112 15 11 890 864 15 11 2400 1510 848 21 21 461 5 183 22 177 0 0 0 0 0 0 0 0
10 "BUZÃU" "MUNICIPIUL BUZAU" 117242 116721 480 41 47479 46958 480 41 129986 82507 45933 1325 221 30618 198 6046 1641 7430 0 0 0 0 0 0 0 0
10 "BUZÃU" "MUNICIPIUL RAMNICU SARAT" 34345 34090 222 33 13999 13744 222 33 37217 23218 13467 434 98 8598 35 2855 402 1577 0 0 0 0 0 0 0 0
10 "BUZÃU" "MURGESTI" 841 838 3 0 385 382 3 0 900 515 365 11 9 235 0 23 8 99 0 0 0 0 0 0 0 0
10 "BUZÃU" "NAENI" 1450 1431 19 0 789 770 19 0 1700 911 738 21 30 463 0 42 13 220 0 0 0 0 0 0 0 0
10 "BUZÃU" "ODAILE" 770 769 1 0 168 167 1 0 900 732 163 3 2 111 1 16 6 29 0 0 0 0 0 0 0 0
10 "BUZÃU" "ORAS NEHOIU" 9847 9534 126 187 5494 5182 126 186 10709 5215 5269 151 74 3879 8 617 90 675 0 0 0 0 0 0 0 0
10 "BUZÃU" "ORAS PATARLAGELE" 6857 6804 53 0 2835 2782 53 0 7179 4344 2750 51 34 2039 3 294 43 371 0 0 0 0 0 0 0 0
10 "BUZÃU" "ORAS POGOANELE" 6295 6183 31 81 3345 3233 31 81 6762 3417 3160 120 65 2574 4 118 49 415 0 0 0 0 0 0 0 0
10 "BUZÃU" "PADINA" 3538 3429 60 49 1673 1564 60 49 3800 2127 1550 48 75 1207 8 68 16 251 0 0 0 0 0 0 0 0
10 "BUZÃU" "PANATAU" 2132 2111 21 0 1025 1004 21 0 2300 1275 1013 8 4 860 2 45 13 93 0 0 0 0 0 0 0 0
10 "BUZÃU" "PARDOSI" 438 405 4 29 197 164 4 29 500 303 190 1 6 82 0 94 5 9 0 0 0 0 0 0 0 0
10 "BUZÃU" "PARSCOV" 4773 4742 30 1 1692 1661 30 1 5200 3508 1662 17 13 1068 1 223 31 339 0 0 0 0 0 0 0 0
10 "BUZÃU" "PIETROASELE" 2834 2827 7 0 1124 1117 7 0 3200 2076 1103 14 7 606 7 210 22 258 0 0 0 0 0 0 0 0
10 "BUZÃU" "PODGORIA" 2626 2599 12 15 956 929 12 15 2900 1944 912 28 16 662 2 63 15 170 0 0 0 0 0 0 0 0
10 "BUZÃU" "POSTA CALNAU" 5016 4964 39 13 2565 2513 39 13 5502 2937 2462 51 52 1757 4 391 35 275 0 0 0 0 0 0 0 0
10 "BUZÃU" "PUIESTI" 3428 3257 32 139 1686 1515 32 139 3800 2114 1597 51 38 1221 11 83 28 254 0 0 0 0 0 0 0 0
10 "BUZÃU" "RACOVITENI" 1105 1101 4 0 482 478 4 0 1200 718 459 18 5 353 1 13 17 75 0 0 0 0 0 0 0 0
10 "BUZÃU" "RAMNICELU" 3369 3330 39 0 1491 1452 39 0 3600 2109 1423 45 23 1025 5 104 26 263 0 0 0 0 0 0 0 0
10 "BUZÃU" "ROBEASCA" 915 825 4 86 506 416 4 86 1100 594 486 9 11 410 0 10 7 59 0 0 0 0 0 0 0 0
10 "BUZÃU" "RUSETU" 3349 3340 9 0 1904 1895 9 0 3708 1804 1817 47 40 1269 3 143 35 367 0 0 0 0 0 0 0 0
10 "BUZÃU" "SAGEATA" 4236 4041 30 165 2567 2373 30 164 4684 2117 1973 95 499 1382 10 153 65 363 0 0 0 0 0 0 0 0
10 "BUZÃU" "SAHATENI" 2761 2738 21 2 1097 1074 21 2 2999 1902 1060 28 9 663 3 70 21 303 0 0 0 0 0 0 0 0
10 "BUZÃU" "SAPOCA" 2868 2849 8 11 984 965 8 11 3099 2115 943 21 20 634 2 104 15 188 0 0 0 0 0 0 0 0
10 "BUZÃU" "SARULESTI" 1159 1158 1 0 359 358 1 0 1300 941 326 18 15 191 2 69 6 58 0 0 0 0 0 0 0 0
10 "BUZÃU" "SCORTOASA" 2419 2370 49 0 812 763 49 0 2800 1988 786 10 16 500 1 58 24 203 0 0 0 0 0 0 0 0
10 "BUZÃU" "SCUTELNICI" 1997 1946 40 11 1026 975 40 11 2199 1173 997 7 22 780 2 78 13 124 0 0 0 0 0 0 0 0
10 "BUZÃU" "SIRIU" 2571 2543 18 10 1103 1075 18 10 2800 1697 1058 27 18 650 1 46 19 342 0 0 0 0 0 0 0 0
10 "BUZÃU" "SMEENI" 5541 5460 73 8 2220 2139 73 8 6098 3878 2115 57 48 1443 7 323 61 281 0 0 0 0 0 0 0 0
10 "BUZÃU" "STALPU" 2615 2601 14 0 1380 1366 14 0 2900 1520 1353 20 7 1020 2 49 12 270 0 0 0 0 0 0 0 0
10 "BUZÃU" "TINTESTI" 3642 3637 5 0 1549 1544 5 0 4000 2451 1487 33 29 1211 1 48 24 203 0 0 0 0 0 0 0 0
10 "BUZÃU" "TISAU" 4065 3952 87 26 1836 1723 87 26 4300 2464 1751 58 27 1278 3 104 32 334 0 0 0 0 0 0 0 0
10 "BUZÃU" "TOPLICENI" 3684 3615 40 29 1661 1592 40 29 4101 2440 1596 27 38 1110 4 195 35 252 0 0 0 0 0 0 0 0
10 "BUZÃU" "ULMENI" 2608 2541 3 64 1390 1323 3 64 2800 1410 1343 32 15 1009 3 61 39 231 0 0 0 0 0 0 0 0
10 "BUZÃU" "UNGURIU" 1924 1916 1 7 821 813 1 7 2100 1279 801 17 3 608 0 87 17 89 0 0 0 0 0 0 0 0
10 "BUZÃU" "VADU PASII" 7928 7829 99 0 4123 4024 99 0 8600 4477 3960 89 74 2564 12 920 58 406 0 0 0 0 0 0 0 0
10 "BUZÃU" "VALCELELE" 1320 1301 10 9 622 603 10 9 1400 778 563 28 31 347 2 99 5 110 0 0 0 0 0 0 0 0
10 "BUZÃU" "VALEA RAMNICULUI" 4762 4726 22 14 1766 1730 22 14 5200 3434 1706 36 24 1271 3 152 68 212 0 0 0 0 0 0 0 0
10 "BUZÃU" "VALEA SALCIEI" 661 655 6 0 274 268 6 0 700 426 263 4 7 200 1 22 3 37 0 0 0 0 0 0 0 0
10 "BUZÃU" "VERNESTI" 7362 7295 67 0 3149 3082 67 0 8001 4852 2989 109 51 1732 9 661 50 537 0 0 0 0 0 0 0 0
10 "BUZÃU" "VINTILA VODA" 2625 2601 23 1 772 748 23 1 2900 2128 734 20 18 454 4 129 28 119 0 0 0 0 0 0 0 0
10 "BUZÃU" "VIPERESTI" 2734 2596 25 113 1481 1345 25 111 2800 1319 1429 41 11 1093 1 124 17 194 0 0 0 0 0 0 0 0
10 "BUZÃU" "ZARNESTI" 4293 4276 17 0 1837 1820 17 0 4800 2963 1768 40 29 1387 2 59 18 302 0 0 0 0 0 0 0 0
10 "BUZÃU" "ZIDURI" 3792 3754 36 2 1614 1576 36 2 4100 2486 1565 33 16 1234 3 151 35 142 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ARMENIª" 2132 2111 21 0 1077 1056 21 0 2525 1448 1058 14 5 718 3 80 11 246 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BÃNIA" 1520 1490 3 27 825 795 3 27 1700 875 805 11 9 580 6 50 18 151 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BÃUÞAR" 2197 2045 41 111 1396 1244 41 111 2500 1103 1350 39 7 932 14 125 32 247 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BERLIªTE" 984 962 22 0 415 393 22 0 1300 885 395 13 7 189 2 38 8 157 1 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BERZASCA" 2397 2372 25 0 1223 1198 25 0 2800 1577 1185 16 22 889 7 54 21 214 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BERZOVIA" 3274 3257 17 0 749 732 17 0 3800 3051 728 13 8 423 9 78 20 198 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BOLVAªNIÞA" 1222 1215 7 0 458 451 7 0 1400 942 444 12 2 232 2 85 8 117 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BOZOVICI" 2706 2625 11 70 1311 1230 11 70 3000 1689 1271 23 17 946 1 146 12 165 1 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BREBU" 1034 1006 10 18 526 498 10 18 1300 774 508 12 6 354 2 57 7 88 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BREBU NOU" 283 282 1 0 26 25 1 0 400 374 25 1 0 17 2 5 1 0 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BUCHIN" 1766 1720 24 22 799 753 24 22 2099 1300 786 13 0 518 3 62 13 190 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "BUCOªNIÞA" 2407 2400 7 0 1236 1229 7 0 2899 1664 1216 17 2 937 0 113 13 153 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CARAªOVA" 2607 2592 15 0 796 781 15 0 3001 2205 714 24 58 297 9 207 26 174 1 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CÃRBUNARI" 902 895 7 0 395 388 7 0 1100 705 379 7 9 264 10 14 4 87 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CICLOVA ROMÂNÃ" 1385 1367 18 0 453 435 18 0 1700 1247 431 14 8 268 2 48 12 98 3 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CIUCHICI" 932 882 28 22 415 365 28 22 1200 785 399 11 5 259 0 34 6 100 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CIUDANOVIÞA" 600 585 9 6 293 278 9 6 801 508 280 8 5 202 0 26 10 42 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CONSTANTIN DAICOVICIU" 2287 2231 19 37 1008 952 19 37 2800 1792 977 25 6 568 6 143 23 237 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "COPÃCELE" 1026 1010 13 3 447 431 13 3 1300 853 411 19 17 275 7 44 11 74 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CORNEA" 1611 1603 4 4 813 805 4 4 1900 1087 793 14 6 518 0 101 8 166 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CORNEREVA" 2548 2443 52 53 811 706 52 53 2900 2089 775 23 13 551 1 87 23 113 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "CORONINI" 1581 1559 22 0 836 814 22 0 1800 964 793 30 13 604 8 71 20 90 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "DALBOªEÞ" 1463 1401 14 48 884 822 14 48 1700 816 857 24 3 624 4 108 15 106 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "DOCLIN" 1661 1579 18 64 702 620 18 64 1898 1196 658 25 19 432 2 76 5 143 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "DOGNECEA" 1624 1606 14 4 699 681 14 4 2000 1301 689 6 4 483 3 46 12 145 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "DOMAªNEA" 1168 1138 7 23 544 514 7 23 1400 856 533 2 9 398 1 55 5 74 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "EFTIMIE MURGU" 1418 1367 7 44 800 749 7 44 1600 800 771 15 14 518 0 39 6 208 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "EZERIª" 1094 1008 5 81 599 513 5 81 1300 701 582 9 8 402 0 69 5 106 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "FÂRLIUG" 1614 1471 42 101 899 759 41 99 1900 1004 872 8 16 673 0 58 3 138 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "FOROTIC" 1461 1448 13 0 404 391 13 0 1800 1396 391 11 2 203 2 39 5 141 1 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "GÂRNIC" 1197 1154 20 23 666 625 20 21 1400 734 643 10 13 498 5 59 3 78 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "GLIMBOCA" 1537 1515 2 20 853 831 2 20 1700 847 834 12 7 468 1 60 6 299 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "GORUIA" 726 721 4 1 322 317 4 1 900 578 314 6 2 147 1 66 9 91 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "GRÃDINARI" 1699 1692 7 0 531 524 7 0 1900 1369 513 10 8 271 1 118 9 114 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "IABLANIÞA" 1956 1943 12 1 883 870 12 1 2300 1417 859 11 13 621 4 67 16 151 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "LÃPUªNICEL" 957 942 15 0 609 594 15 0 1100 491 604 5 0 486 5 51 18 44 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "LÃPUªNICU MARE" 1464 1454 9 1 685 675 9 1 1700 1015 660 14 11 423 4 63 9 161 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "LUNCAVIÞA" 2144 2142 2 0 698 696 2 0 2500 1802 666 24 8 447 0 78 5 136 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "LUPAC" 2308 2287 21 0 594 573 21 0 2700 2106 553 20 21 234 6 76 23 212 2 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MARGA" 996 941 8 47 646 591 8 47 1100 454 632 14 0 455 1 51 3 122 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MÃURENI" 2179 2098 15 66 814 733 15 66 2400 1586 779 20 15 533 3 37 15 191 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MEHADIA" 3496 3449 38 9 1572 1525 38 9 4000 2428 1530 29 13 1053 3 173 34 267 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MEHADICA" 657 650 1 6 275 268 1 6 800 525 258 12 5 158 4 33 2 61 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MUNICIPIUL CARANSEBEª" 26136 25943 156 37 9126 8933 156 37 29654 20526 8761 309 56 5871 47 1060 205 1578 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "MUNICIPIUL REªIÞA" 77965 77480 461 24 24885 24400 461 24 88705 63822 23881 882 117 13662 437 3975 790 4970 47 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "NAIDÃª" 922 876 5 41 436 390 5 41 1100 664 423 7 6 245 1 43 18 115 1 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "OBREJA" 2656 2641 15 0 1163 1148 15 0 3100 1937 1123 33 7 670 2 112 26 313 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "OCNA DE FIER" 610 602 0 8 223 215 0 8 700 477 216 4 3 139 0 31 7 39 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª ANINA" 7940 7828 78 34 2699 2587 78 34 9199 6500 2624 44 31 1821 14 207 51 527 4 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª BÃILE HERCULANE" 4760 4729 22 9 1931 1900 22 9 5500 3569 1879 31 21 1005 4 492 108 270 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª BOCªA" 15504 15403 81 20 5690 5589 81 20 17600 11909 5458 134 98 2658 64 1628 64 1044 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª MOLDOVA NOUÃ" 11805 11702 97 6 4016 3913 97 6 13600 9584 3887 98 31 2709 36 314 74 754 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª ORAVIÞA" 11516 11404 108 4 3571 3459 108 4 13209 9638 3408 119 44 2088 23 500 57 734 6 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "ORAª OÞELU ROªU" 10730 10633 86 11 4781 4684 86 11 12399 7618 4637 94 50 2794 46 744 65 988 0 0 0 0 0 0 0 0
11 "CARAª-SEVERIN" "PÃLTINIª" 2077 2037 40 0 714 674 40 0 2499 1785 695 16 3 442 1 67 17 168 0 0 0 0 0 0 0 0
